exp	acc	target	biosample	synonyms	biorep	techrep	read	read_length	run_type	read_count	url	md5sum	controls	qc_flags
ENCSR717QSS	ENCFF021QOD	ELK1	HepG2	HepG2 cell,Hep-G2	2	2_1	1	75	single-ended	34750338	https://encode-public.s3.amazonaws.com/2018/10/02/31131f3a-c57d-46ad-801a-dc3776b7bc75/ENCFF021QOD.fastq.gz	07bcdf25d2590f112ee3e9aa4f4cb2ba	ENCSR020QUJ	missing genetic modification reagents
ENCSR848QXX	ENCFF797FXW	TSC22D1	MCF-7	MCF7,MCF7 cell,MCF-7 cell	1	1_1	2	101	paired-ended	54415393	https://encode-public.s3.amazonaws.com/2017/07/19/c81c1388-2607-41b0-ae9b-5dd8076102ea/ENCFF797FXW.fastq.gz	bb22818944e34d079b1b893da6f9fdf8	ENCSR301NCS,ENCSR734XLI	missing genetic modification characterization,mild to moderate bottlenecking
ENCSR848QXX	ENCFF293VCG	TSC22D1	MCF-7	MCF7,MCF7 cell,MCF-7 cell	1	1_1	1	101	paired-ended	54415393	https://encode-public.s3.amazonaws.com/2017/07/19/315b6479-b4d9-4113-9ca8-61c17ed65468/ENCFF293VCG.fastq.gz	3fc23633d1446e014cac57f6ed5d1693	ENCSR301NCS,ENCSR734XLI	missing genetic modification characterization,mild to moderate bottlenecking
ENCSR848QXX	ENCFF022MCX	TSC22D1	MCF-7	MCF7,MCF7 cell,MCF-7 cell	2	2_1	1	101	paired-ended	46579705	https://encode-public.s3.amazonaws.com/2017/07/19/bf149f52-f139-470c-a87a-995773ced024/ENCFF022MCX.fastq.gz	b1d13c01a2526c46bcd8611935366f88	ENCSR301NCS,ENCSR734XLI	missing genetic modification characterization,mild to moderate bottlenecking
ENCSR848QXX	ENCFF821VMM	TSC22D1	MCF-7	MCF7,MCF7 cell,MCF-7 cell	2	2_1	2	101	paired-ended	46579705	https://encode-public.s3.amazonaws.com/2017/07/19/ef0ba4b3-661d-41b8-8627-d7778d6beec3/ENCFF821VMM.fastq.gz	f8f9902c8d2bd82f3ae9a4539ba55765	ENCSR301NCS,ENCSR734XLI	missing genetic modification characterization,mild to moderate bottlenecking
ENCSR959BQO	ENCFF325GYN	ZNF700	K562	 K562 cell,K-562,K-562 cell	1	1_1	2	100	paired-ended	34049454	https://encode-public.s3.amazonaws.com/2018/12/21/f44f4906-92f6-440e-aee5-2988fd2aaa69/ENCFF325GYN.fastq.gz	928fcd532fe561e81629097735664d32	ENCSR328FYU,ENCSR724LHB	mild to moderate bottlenecking,moderate library complexity,low read depth
ENCSR959BQO	ENCFF818SQO	ZNF700	K562	 K562 cell,K-562,K-562 cell	1	1_1	1	100	paired-ended	34049454	https://encode-public.s3.amazonaws.com/2018/12/21/a49fd287-7145-4461-a1a1-c40950761eb8/ENCFF818SQO.fastq.gz	a815dc6491ab1278d4c2c0dd3e4f1611	ENCSR328FYU,ENCSR724LHB	mild to moderate bottlenecking,moderate library complexity,low read depth
ENCSR959BQO	ENCFF754DQH	ZNF700	K562	 K562 cell,K-562,K-562 cell	2	2_1	1	100	paired-ended	33459403	https://encode-public.s3.amazonaws.com/2018/12/21/ad4c0cb7-e665-4c84-a2d0-b6a8b78b88f9/ENCFF754DQH.fastq.gz	6d46d8689ee95f200aa6a8b7a3a76fe6	ENCSR328FYU,ENCSR724LHB	mild to moderate bottlenecking,moderate library complexity,low read depth
ENCSR959BQO	ENCFF671ODF	ZNF700	K562	 K562 cell,K-562,K-562 cell	2	2_1	2	100	paired-ended	33459403	https://encode-public.s3.amazonaws.com/2018/12/21/85ec7582-93f0-43b0-80c6-9210ae032a49/ENCFF671ODF.fastq.gz	9c06e18ee470d699274ad500e021809c	ENCSR328FYU,ENCSR724LHB	mild to moderate bottlenecking,moderate library complexity,low read depth
ENCSR013RNH	ENCFF210DMT	E2F2	HepG2	HepG2 cell,Hep-G2	1	1_1	1	75	single-ended	40862784	https://encode-public.s3.amazonaws.com/2018/10/02/4fbb8bf8-cc2d-4a58-885b-8aa2d09cce4e/ENCFF210DMT.fastq.gz	1c73b97d0caf7184f47614d400fc321d	ENCSR020QUJ	missing genetic modification reagents,borderline replicate concordance
ENCSR013RNH	ENCFF323LJW	E2F2	HepG2	HepG2 cell,Hep-G2	2	2_1	1	75	single-ended	33448995	https://encode-public.s3.amazonaws.com/2018/10/02/baf0b278-7dd4-4290-bdf0-cf77cc43d9a1/ENCFF323LJW.fastq.gz	31ff10315083146da9f9f323d0481ff3	ENCSR020QUJ	missing genetic modification reagents,borderline replicate concordance
ENCSR539PMH	ENCFF005FWE	CENPBD1	HepG2	HepG2 cell,Hep-G2	2	2_1	1	100	single-ended	65791673	https://encode-public.s3.amazonaws.com/2019/12/23/89f5de2c-657c-464e-b016-e07f95b073d1/ENCFF005FWE.fastq.gz	345102608019fdf36e3be47686f3293f	ENCSR555EMB,ENCSR743HNM	borderline replicate concordance,mild to moderate bottlenecking,low read depth,missing genetic modification reagents
ENCSR539PMH	ENCFF223REB	CENPBD1	HepG2	HepG2 cell,Hep-G2	1	1_1	1	100	single-ended	43928707	https://encode-public.s3.amazonaws.com/2019/12/23/91af361d-1278-4aa7-8cad-5d4f6fa60e11/ENCFF223REB.fastq.gz	d3a9a417d8a7e4c77fd375f3db04c31a	ENCSR555EMB,ENCSR743HNM	borderline replicate concordance,mild to moderate bottlenecking,low read depth,missing genetic modification reagents
ENCSR518KLO	ENCFF795GSR	NRL	HepG2	HepG2 cell,Hep-G2	1	1_1	1	100	single-ended	52669322	https://encode-public.s3.amazonaws.com/2019/09/30/229044b9-6878-4e4c-a23e-d09d59e421ae/ENCFF795GSR.fastq.gz	426b1886d6c6e906e67986332b327e3a	ENCSR555EMB	missing genetic modification reagents,mild to moderate bottlenecking,moderate library complexity,borderline replicate concordance
ENCSR518KLO	ENCFF874BVX	NRL	HepG2	HepG2 cell,Hep-G2	2	2_1	1	100	single-ended	51887321	https://encode-public.s3.amazonaws.com/2019/09/30/a04c0baa-bd8b-4d38-b19c-a005a19c1ce4/ENCFF874BVX.fastq.gz	32ad5c761b6b22d892d24db4368b8054	ENCSR555EMB	missing genetic modification reagents,mild to moderate bottlenecking,moderate library complexity,borderline replicate concordance
ENCSR232OFD	ENCFF344CIH	CTCF	right atrium auricular region	auricula dextra,right auriculur appendix,right auricula,right auricle	1	1_1	1	76	single-ended	14829467	https://encode-public.s3.amazonaws.com/2019/04/27/878c6e36-c9a2-414d-a720-22d14c314b0b/ENCFF344CIH.fastq.gz	c72694b6d7bfc4959f1f11ce13f04950	ENCSR368NLE	antibody characterized with exemption,missing controlled_by
ENCSR232OFD	ENCFF405NZO	CTCF	right atrium auricular region	auricula dextra,right auriculur appendix,right auricula,right auricle	1	1_2	1	76	single-ended	18785960	https://encode-public.s3.amazonaws.com/2019/04/27/d6f45348-7a2e-4c60-81fd-5cc65c513376/ENCFF405NZO.fastq.gz	10ff0961e5dd0bd21f822b25b7ca0438	ENCSR368NLE	antibody characterized with exemption,missing controlled_by
ENCSR232OFD	ENCFF807VCZ	CTCF	right atrium auricular region	auricula dextra,right auriculur appendix,right auricula,right auricle	1	1_1	1	76	single-ended	14813137	https://encode-public.s3.amazonaws.com/2019/04/27/3ad4bd08-b613-44f7-bc92-984c579f20c3/ENCFF807VCZ.fastq.gz	703a64986ac16d1e7bede895f9680fed	ENCSR368NLE	antibody characterized with exemption,missing controlled_by
ENCSR232OFD	ENCFF264YSI	CTCF	right atrium auricular region	auricula dextra,right auriculur appendix,right auricula,right auricle	1	1_2	1	76	single-ended	18800521	https://encode-public.s3.amazonaws.com/2019/04/27/532ad530-05cb-4cca-94ac-9e36f987ece9/ENCFF264YSI.fastq.gz	8b2b949447ccf82bd40cd12c60f308a0	ENCSR368NLE	antibody characterized with exemption,missing controlled_by
ENCSR232OFD	ENCFF356UCS	CTCF	right atrium auricular region	auricula dextra,right auriculur appendix,right auricula,right auricle	1	1_3	1	76	single-ended	9122597	https://encode-public.s3.amazonaws.com/2019/04/27/90353f28-d22f-4e7a-aee7-cab66e41644c/ENCFF356UCS.fastq.gz	20575700bb52fed16fe55dbda830c218	ENCSR368NLE	antibody characterized with exemption,missing controlled_by
ENCSR232OFD	ENCFF899QUC	CTCF	right atrium auricular region	auricula dextra,right auriculur appendix,right auricula,right auricle	1	1_3	1	76	single-ended	8940977	https://encode-public.s3.amazonaws.com/2019/04/27/43c8e77b-2324-41c1-acf5-b3d78a1bf414/ENCFF899QUC.fastq.gz	407df2098d73399cac07b47af4050e82	ENCSR368NLE	antibody characterized with exemption,missing controlled_by
ENCSR670FDA	ENCFF956NJR	NFATC3	K562	 K562 cell,K-562,K-562 cell	1	1_1	2	100	paired-ended	28113788	https://encode-public.s3.amazonaws.com/2017/02/17/e8524b10-2ccf-407e-a1b9-1fffee43f2f9/ENCFF956NJR.fastq.gz	36de5b39906846f88e1a451ae285c81e	ENCSR173USI	mild to moderate bottlenecking
ENCSR670FDA	ENCFF122AVV	NFATC3	K562	 K562 cell,K-562,K-562 cell	1	1_1	1	100	paired-ended	28113788	https://encode-public.s3.amazonaws.com/2017/02/17/5f5b0870-6ae8-4213-9f86-c3ced4428282/ENCFF122AVV.fastq.gz	7ac0d43ad423a79a62614e9c1c39c18f	ENCSR173USI	mild to moderate bottlenecking
ENCSR670FDA	ENCFF483YZA	NFATC3	K562	 K562 cell,K-562,K-562 cell	2	2_1	1	100	paired-ended	32797361	https://encode-public.s3.amazonaws.com/2017/02/17/8ee14fc8-acd2-4fae-bfb3-76014c009084/ENCFF483YZA.fastq.gz	05523fdf4e14225fb663229b9b945e3d	ENCSR173USI	mild to moderate bottlenecking
ENCSR670FDA	ENCFF570GLE	NFATC3	K562	 K562 cell,K-562,K-562 cell	2	2_1	2	100	paired-ended	32797361	https://encode-public.s3.amazonaws.com/2017/02/17/b67b4c41-2306-44d1-8b7c-1a6af8b47145/ENCFF570GLE.fastq.gz	66d780f9f82b5191239a0e4831eb966b	ENCSR173USI	mild to moderate bottlenecking
ENCSR260UJI	ENCFF844LMK	MBD1	HepG2	HepG2 cell,Hep-G2	2	2_1	1	50	single-ended	30693806	https://encode-public.s3.amazonaws.com/2016/04/01/9272effd-e381-46f9-b826-a7166edab20f/ENCFF844LMK.fastq.gz	e967b2e760c7478a53f27afa838b6342	ENCSR346XJA	missing compliant biosample characterization,control low read depth
ENCSR260UJI	ENCFF617BUV	MBD1	HepG2	HepG2 cell,Hep-G2	1	1_1	1	50	single-ended	30954762	https://encode-public.s3.amazonaws.com/2016/04/01/9ac23575-834a-42bc-8b55-82d7fcc6ab34/ENCFF617BUV.fastq.gz	0d8a8ec19594ee5364a499629604625f	ENCSR346XJA	missing compliant biosample characterization,control low read depth
ENCSR654PQY	ENCFF212GYT	ZNF616	HepG2	HepG2 cell,Hep-G2	1	1_1	1	100	single-ended	50205361	https://encode-public.s3.amazonaws.com/2019/12/06/493a6713-10fe-4747-b18d-307eb723c54c/ENCFF212GYT.fastq.gz	4b3e7dc77448bc4971367a3b40196cc0	ENCSR388OQM	missing genetic modification reagents,mild to moderate bottlenecking,low read depth
ENCSR654PQY	ENCFF434BJG	ZNF616	HepG2	HepG2 cell,Hep-G2	2	2_1	1	100	single-ended	39231173	https://encode-public.s3.amazonaws.com/2019/12/06/6903e5de-d60c-4dd2-adc1-4d4ee40f6011/ENCFF434BJG.fastq.gz	14fcf34bf1846ba82c4341838bc6e1b4	ENCSR388OQM	missing genetic modification reagents,mild to moderate bottlenecking,low read depth
ENCSR757EMK	ENCFF833EZX	SUZ12	MCF-7	MCF7,MCF7 cell,MCF-7 cell	1	1_1	1	100	paired-ended	42316087	https://encode-public.s3.amazonaws.com/2017/05/02/c15a23d5-8660-4762-9cab-1d46ad0a74ab/ENCFF833EZX.fastq.gz	20b748dc536afa0138be6abc6715560c	ENCSR217LRF	
ENCSR757EMK	ENCFF119KHM	SUZ12	MCF-7	MCF7,MCF7 cell,MCF-7 cell	2	2_1	2	100	paired-ended	36880939	https://encode-public.s3.amazonaws.com/2017/05/02/084a670c-b988-4d49-b3ce-1ef810d6475e/ENCFF119KHM.fastq.gz	bc53a82009c3aad3083dd995c4c96acc	ENCSR217LRF	
ENCSR757EMK	ENCFF161HBP	SUZ12	MCF-7	MCF7,MCF7 cell,MCF-7 cell	1	1_1	2	100	paired-ended	42316087	https://encode-public.s3.amazonaws.com/2017/05/02/95b3389e-a729-421b-8d19-287079a80716/ENCFF161HBP.fastq.gz	e148972b357a8d91df736ce481ef8ba8	ENCSR217LRF	
ENCSR757EMK	ENCFF776KZU	SUZ12	MCF-7	MCF7,MCF7 cell,MCF-7 cell	2	2_1	1	100	paired-ended	36880939	https://encode-public.s3.amazonaws.com/2017/05/02/f46ac79c-d050-4578-892b-ad7bd8643168/ENCFF776KZU.fastq.gz	75bb09f9896ced24e22977ee1836726b	ENCSR217LRF	
ENCSR632TJQ	ENCFF182MTO	ILF3	K562	 K562 cell,K-562,K-562 cell	1	1_1	1	100	paired-ended	45275068	https://encode-public.s3.amazonaws.com/2017/03/09/bd098c89-24e4-44db-a3f0-567ed8f52452/ENCFF182MTO.fastq.gz	59f8c9a20dac6c6d666bb32ff2ffc3d2	ENCSR632PAG	mild to moderate bottlenecking,moderate library complexity,borderline replicate concordance,antibody characterized with exemption
ENCSR632TJQ	ENCFF949NMY	ILF3	K562	 K562 cell,K-562,K-562 cell	1	1_1	2	100	paired-ended	45275068	https://encode-public.s3.amazonaws.com/2017/03/09/45a7bedb-349a-484e-abab-3e19131caf52/ENCFF949NMY.fastq.gz	48f52bfbb602d0cfddc60335b6e3ad81	ENCSR632PAG	mild to moderate bottlenecking,moderate library complexity,borderline replicate concordance,antibody characterized with exemption
ENCSR632TJQ	ENCFF871MFF	ILF3	K562	 K562 cell,K-562,K-562 cell	4	4_1	1	101	paired-ended	42410557	https://encode-public.s3.amazonaws.com/2018/02/02/635464d9-db10-453e-b666-4cf223899977/ENCFF871MFF.fastq.gz	ad0b060b9e7802daf517e20ee6eb6b90	ENCSR632PAG	mild to moderate bottlenecking,moderate library complexity,borderline replicate concordance,antibody characterized with exemption
ENCSR632TJQ	ENCFF656SJN	ILF3	K562	 K562 cell,K-562,K-562 cell	4	4_1	2	101	paired-ended	42410557	https://encode-public.s3.amazonaws.com/2018/02/02/ba8f6512-7ce8-44cb-8245-3b0f16c7f7c8/ENCFF656SJN.fastq.gz	94d2e67d93d779b0c1a16a3b93124e16	ENCSR632PAG	mild to moderate bottlenecking,moderate library complexity,borderline replicate concordance,antibody characterized with exemption
ENCSR455DOO	ENCFF763NHP	RCOR2	HepG2	HepG2 cell,Hep-G2	2	2_1	1	76	single-ended	28435166	https://encode-public.s3.amazonaws.com/2016/07/30/c32ddf96-e8e9-4e3f-83f8-9baa51fc1288/ENCFF763NHP.fastq.gz	72f29b8a93451a717e22673182d47201	ENCSR239QGH	missing genetic modification reagents,missing biosample characterization
ENCSR455DOO	ENCFF040QAY	RCOR2	HepG2	HepG2 cell,Hep-G2	1	1_1	1	76	single-ended	31000731	https://encode-public.s3.amazonaws.com/2016/07/30/5add9cb5-8e5c-4bd8-a88c-90686bf884de/ENCFF040QAY.fastq.gz	23f21dbb0d05e2c8eef27c5bff916a1d	ENCSR239QGH	missing genetic modification reagents,missing biosample characterization
ENCSR510GKB	ENCFF453LDL	ZNF770	HepG2	HepG2 cell,Hep-G2	2	2_1	1	101	single-ended	47444476	https://encode-public.s3.amazonaws.com/2018/11/30/583443cb-7386-4542-ab77-ae9fb98d2377/ENCFF453LDL.fastq.gz	605037a8f29a7cd8e722c037fd4d3a26	ENCSR770PLF	missing genetic modification reagents,mild to moderate bottlenecking
ENCSR510GKB	ENCFF623BNO	ZNF770	HepG2	HepG2 cell,Hep-G2	1	1_1	1	101	single-ended	43723422	https://encode-public.s3.amazonaws.com/2018/11/30/72aa5dea-a7b5-400e-a858-35fbc9a2f111/ENCFF623BNO.fastq.gz	f4b76f7f406e653fbed203c725950ada	ENCSR770PLF	missing genetic modification reagents,mild to moderate bottlenecking
ENCSR734ZOZ	ENCFF550IEW	POLR2A	esophagus squamous epithelium		1	1_1	2	100	paired-ended	52719619	https://encode-public.s3.amazonaws.com/2017/03/08/822d2070-fab6-453c-887d-93fb112e39c4/ENCFF550IEW.fastq.gz	3480db2c30261981a09a410a78c71e3f	ENCSR581RPO	mild to moderate bottlenecking,antibody characterized with exemption
ENCSR734ZOZ	ENCFF096WFG	POLR2A	esophagus squamous epithelium		1	1_1	1	100	paired-ended	52719619	https://encode-public.s3.amazonaws.com/2017/03/08/2740a599-8474-4f32-908e-9d75d475af40/ENCFF096WFG.fastq.gz	9dcb5152bc309b1f65dc050737b9f7f3	ENCSR581RPO	mild to moderate bottlenecking,antibody characterized with exemption
ENCSR967ZMR	ENCFF927XLN	HOXB13	A549	A-549,A549 cell	2	2_1	2	100	paired-ended	38099878	https://encode-public.s3.amazonaws.com/2018/12/22/52cde1ad-c198-4236-81d2-83ac2077fac3/ENCFF927XLN.fastq.gz	4527df65a878ea939c90435091412df7	ENCSR841MVT,ENCSR928HJI	mild to moderate bottlenecking,moderate library complexity,low read depth
ENCSR967ZMR	ENCFF226HES	HOXB13	A549	A-549,A549 cell	1	1_1	1	100	paired-ended	27116451	https://encode-public.s3.amazonaws.com/2018/12/22/866932a3-b8d0-4a41-b4c6-ea54ae94d204/ENCFF226HES.fastq.gz	37d0fdeea615e34596edc30615c00bb5	ENCSR841MVT,ENCSR928HJI	mild to moderate bottlenecking,moderate library complexity,low read depth
ENCSR967ZMR	ENCFF207CRX	HOXB13	A549	A-549,A549 cell	2	2_1	1	100	paired-ended	38099878	https://encode-public.s3.amazonaws.com/2018/12/22/311d8614-7497-4ec5-bd81-9b877b912a01/ENCFF207CRX.fastq.gz	251651fc8a01ac4735a39f28ec4418ff	ENCSR841MVT,ENCSR928HJI	mild to moderate bottlenecking,moderate library complexity,low read depth
ENCSR967ZMR	ENCFF550ABJ	HOXB13	A549	A-549,A549 cell	1	1_1	2	100	paired-ended	27116451	https://encode-public.s3.amazonaws.com/2018/12/22/f43be68d-5720-4c36-85d9-7bd21264c935/ENCFF550ABJ.fastq.gz	c3d4eb1e176f96bf41feaf792afcfa9f	ENCSR841MVT,ENCSR928HJI	mild to moderate bottlenecking,moderate library complexity,low read depth
ENCSR520MCD	ENCFF137CSB	CEBPD	HepG2	HepG2 cell,Hep-G2	2	2_1	1	75	single-ended	29854912	https://encode-public.s3.amazonaws.com/2019/09/30/32638622-bca2-4c0b-a357-1ea1d9ea3893/ENCFF137CSB.fastq.gz	edd8a56308b64d84c6e296844b35feb8	ENCSR239QGH	missing genetic modification reagents
ENCSR520MCD	ENCFF616JYP	CEBPD	HepG2	HepG2 cell,Hep-G2	1	1_1	1	75	single-ended	30352059	https://encode-public.s3.amazonaws.com/2019/09/30/6b5e4414-8193-4601-a402-50b1b53ba073/ENCFF616JYP.fastq.gz	386377a20a0e6ae26e90be3f1b352958	ENCSR239QGH	missing genetic modification reagents
ENCSR502YME	ENCFF625PRW	GLI4	HepG2	HepG2 cell,Hep-G2	2	2_1	1	100	single-ended	49637563	https://encode-public.s3.amazonaws.com/2020/02/06/f5ab0f6c-e7cd-48b6-99cd-631b17f8898d/ENCFF625PRW.fastq.gz	b473be32651bf75737e510ddc24f1616	ENCSR019ZGX	missing genetic modification reagents,mild to moderate bottlenecking,moderate library complexity,borderline replicate concordance
ENCSR502YME	ENCFF390QVX	GLI4	HepG2	HepG2 cell,Hep-G2	1	1_1	1	100	single-ended	61562071	https://encode-public.s3.amazonaws.com/2020/02/06/5473c18e-2373-40f3-9129-a95307e8c782/ENCFF390QVX.fastq.gz	1fa03cf414aa8a8fd06f0cea22216113	ENCSR019ZGX	missing genetic modification reagents,mild to moderate bottlenecking,moderate library complexity,borderline replicate concordance
ENCSR173NAL	ENCFF500ABJ	ZNF598	HepG2	HepG2 cell,Hep-G2	1	1_1	1	100	single-ended	47734254	https://encode-public.s3.amazonaws.com/2020/02/06/92af244a-3681-4db8-8652-9916888c8dbc/ENCFF500ABJ.fastq.gz	2b4f4fcbb77169cd656ae435a544bb6d	ENCSR019ZGX	missing genetic modification reagents,mild to moderate bottlenecking,borderline replicate concordance
ENCSR173NAL	ENCFF587UFY	ZNF598	HepG2	HepG2 cell,Hep-G2	2	2_1	1	100	single-ended	53403858	https://encode-public.s3.amazonaws.com/2020/02/06/f4730a50-7493-4f0a-b17f-9233a8e0a3ab/ENCFF587UFY.fastq.gz	6ebf5941f2a3ae07e174625ba2112fde	ENCSR019ZGX	missing genetic modification reagents,mild to moderate bottlenecking,borderline replicate concordance
ENCSR828NCB	ENCFF023QAR	GATAD2B	GM12878		1	1_1	2	100	paired-ended	57113801	https://encode-public.s3.amazonaws.com/2017/04/11/bbb5987b-4830-4e1f-8011-70fafdd96dfe/ENCFF023QAR.fastq.gz	9284868ca2401b3d850d14d2006c9559	ENCSR956WYO	mild to moderate bottlenecking,moderate library complexity,low read depth
ENCSR828NCB	ENCFF263DDP	GATAD2B	GM12878		2	2_1	1	100	paired-ended	33818719	https://encode-public.s3.amazonaws.com/2017/04/11/2ed79092-2756-4b88-96e9-a1ae18d5d796/ENCFF263DDP.fastq.gz	0021e434d06314005cbebded4f9c0273	ENCSR956WYO	mild to moderate bottlenecking,moderate library complexity,low read depth
ENCSR828NCB	ENCFF785LRF	GATAD2B	GM12878		1	1_1	1	100	paired-ended	57113801	https://encode-public.s3.amazonaws.com/2017/04/11/a45fccce-1b1a-4595-a63a-c6ce43be2254/ENCFF785LRF.fastq.gz	be4ad2be42e67718bca432d089f77dbf	ENCSR956WYO	mild to moderate bottlenecking,moderate library complexity,low read depth
ENCSR828NCB	ENCFF861XUI	GATAD2B	GM12878		2	2_1	2	100	paired-ended	33818719	https://encode-public.s3.amazonaws.com/2017/04/11/04742578-ec18-47eb-b710-9e6aaba1f07f/ENCFF861XUI.fastq.gz	64603ce7eb38ef61cafaa71fd752cc6d	ENCSR956WYO	mild to moderate bottlenecking,moderate library complexity,low read depth
ENCSR005GZH	ENCFF062XDG	SMAD3	HepG2	HepG2 cell,Hep-G2	1	1_1	1	75	single-ended	27590522	https://encode-public.s3.amazonaws.com/2018/09/25/2b56a49d-d16e-4311-a9c3-3a24fc604946/ENCFF062XDG.fastq.gz	b07d309d41004b82bbba48cf8b40b042	ENCSR239QGH	missing genetic modification reagents
ENCSR005GZH	ENCFF455NES	SMAD3	HepG2	HepG2 cell,Hep-G2	2	2_1	1	75	single-ended	30794278	https://encode-public.s3.amazonaws.com/2018/09/25/270545f3-a0f2-4fce-88fb-c9d343506a36/ENCFF455NES.fastq.gz	f788ac83b320b59725e41d3b62445f0c	ENCSR239QGH	missing genetic modification reagents
ENCSR426URK	ENCFF270SAL	AFF1	K562	 K562 cell,K-562,K-562 cell	1	1_1	1	100	paired-ended	33359849	https://encode-public.s3.amazonaws.com/2017/05/02/6c2fba33-080a-4550-a452-12191b634347/ENCFF270SAL.fastq.gz	f09a39e1303dac8b6bb5540938ab0789	ENCSR173USI	mild to moderate bottlenecking
ENCSR426URK	ENCFF930PKX	AFF1	K562	 K562 cell,K-562,K-562 cell	2	2_1	1	100	paired-ended	29042905	https://encode-public.s3.amazonaws.com/2017/05/02/12d5da0f-fbca-4377-920c-8837cea6c43c/ENCFF930PKX.fastq.gz	922645a2bb3012f439161918fcc70662	ENCSR173USI	mild to moderate bottlenecking
ENCSR426URK	ENCFF916BZF	AFF1	K562	 K562 cell,K-562,K-562 cell	2	2_1	2	100	paired-ended	29042905	https://encode-public.s3.amazonaws.com/2017/05/02/cdec1ba9-b1c3-42f2-9524-7de771d2ef8a/ENCFF916BZF.fastq.gz	f939059b64c09da3952d208542366caa	ENCSR173USI	mild to moderate bottlenecking
ENCSR426URK	ENCFF861EEE	AFF1	K562	 K562 cell,K-562,K-562 cell	1	1_1	2	100	paired-ended	33359849	https://encode-public.s3.amazonaws.com/2017/05/02/3444b57a-85dd-424b-a5f2-57644f246fc9/ENCFF861EEE.fastq.gz	1ac3e80747136c68abcec3529b73fbf5	ENCSR173USI	mild to moderate bottlenecking
ENCSR730DZO	ENCFF660ZFC	ARID5B	HepG2	HepG2 cell,Hep-G2	2	2_1	1	75	single-ended	37243436	https://encode-public.s3.amazonaws.com/2020/04/22/fc1be8b6-4981-49f7-a52c-f4e9ec330e6f/ENCFF660ZFC.fastq.gz	9a8ae95be7e9e285ac92fa6c38af4986	ENCSR239QGH	missing genetic modification reagents,mild to moderate bottlenecking
ENCSR730DZO	ENCFF935UML	ARID5B	HepG2	HepG2 cell,Hep-G2	1	1_1	1	75	single-ended	68223045	https://encode-public.s3.amazonaws.com/2020/04/22/e384c4fb-a764-4d65-b274-9248283bd0c5/ENCFF935UML.fastq.gz	a7af186f3214304f4bd9d8976d8d88d8	ENCSR239QGH	missing genetic modification reagents,mild to moderate bottlenecking
ENCSR696HTM	ENCFF166CFL	POLR2A	vagina		2	2_1	1	100	paired-ended	38778245	https://encode-public.s3.amazonaws.com/2017/03/08/3fbb3038-bf89-4d46-aca5-f5348d681e23/ENCFF166CFL.fastq.gz	4b26cd37bc9527d726f8913ef70fd20d	ENCSR997NXO	mild to moderate bottlenecking,moderate library complexity,antibody characterized with exemption
ENCSR696HTM	ENCFF115IMK	POLR2A	vagina		2	2_1	2	100	paired-ended	38778245	https://encode-public.s3.amazonaws.com/2017/03/08/cb34c9c7-cd43-41b0-9a8b-0bc594d72ae5/ENCFF115IMK.fastq.gz	10a16d3dfb963d91298e6b216623ac66	ENCSR997NXO	mild to moderate bottlenecking,moderate library complexity,antibody characterized with exemption
ENCSR643XPG	ENCFF796INP	ZNF720	HepG2	HepG2 cell,Hep-G2	1	1_1	1	75	single-ended	56508856	https://encode-public.s3.amazonaws.com/2019/12/06/2df6d89c-8e70-4225-ac86-c804c609a7f1/ENCFF796INP.fastq.gz	4b9c4088946577501ed3137cf0e9ab99	ENCSR239QGH	missing genetic modification reagents
ENCSR643XPG	ENCFF046UMT	ZNF720	HepG2	HepG2 cell,Hep-G2	2	2_1	1	75	single-ended	48184550	https://encode-public.s3.amazonaws.com/2019/12/06/18ac2419-a7aa-41ec-8f66-b95135cd1141/ENCFF046UMT.fastq.gz	495274c9c49b5d79977d94c08141e0ba	ENCSR239QGH	missing genetic modification reagents
ENCSR603TMB	ENCFF525EKP	RARB	SK-N-SH	SKNSH	1	1_1	2	100	paired-ended	43825522	https://encode-public.s3.amazonaws.com/2020/03/19/ba8e977a-484c-43f7-a3ad-6589022228ff/ENCFF525EKP.fastq.gz	f69e9152c4b69617a8578a97e28e74a7	ENCSR715EHB,ENCSR593IWN	mild to moderate bottlenecking,moderate library complexity
