exp	acc	target	biosample	synonyms	biorep	techrep	read	read_length	run_type	read_count	url	md5sum	controls
ENCSR253ALG	ENCFF994AAR	CTCF	pancreas		1	1_1	1	76	single-ended	5858886	https://encode-public.s3.amazonaws.com/2020/05/01/120528ab-3b37-4b6e-a2e9-34d770d74f6d/ENCFF994AAR.fastq.gz	bece217cf667982b2d83ad6565d7ce6c	ENCSR130HAG
ENCSR253ALG	ENCFF858EFF	CTCF	pancreas		1	1_2	1	76	single-ended	6969934	https://encode-public.s3.amazonaws.com/2020/05/01/adb9179c-9752-42b7-9eec-5a281bc18671/ENCFF858EFF.fastq.gz	ad97cd724837d7682ec6bc18931d74a5	ENCSR130HAG
ENCSR253ALG	ENCFF164EWM	CTCF	pancreas		1	1_2	1	76	single-ended	7073428	https://encode-public.s3.amazonaws.com/2020/05/01/44ed817a-331c-47f5-adf0-52d05f70e9b6/ENCFF164EWM.fastq.gz	f09bf725483d911f1545488dd96751a9	ENCSR130HAG
ENCSR253ALG	ENCFF529JLE	CTCF	pancreas		1	1_2	1	76	single-ended	7188763	https://encode-public.s3.amazonaws.com/2020/05/01/f94168f6-7313-437d-9c77-7cf8f62ba97c/ENCFF529JLE.fastq.gz	4a953dfffbd7d8fec5d847269ee63475	ENCSR130HAG
ENCSR253ALG	ENCFF197MJM	CTCF	pancreas		1	1_2	1	76	single-ended	6991342	https://encode-public.s3.amazonaws.com/2020/05/01/cac2ef25-a846-4a78-bb28-9f5116466333/ENCFF197MJM.fastq.gz	67d34f78b68253a56f0dd08f94d3e55f	ENCSR130HAG
ENCSR461VHZ	ENCFF635WSD	CTCF	astrocyte	astrocytic glia	1	1_1	1	75	single-ended	4791212	https://encode-public.s3.amazonaws.com/2020/05/01/96c047ff-5acd-4a63-b2fd-5e86a8881a25/ENCFF635WSD.fastq.gz	7185290fe6d6596ee7f0bcbe29aee2f1	ENCSR730VRY
ENCSR461VHZ	ENCFF545OBJ	CTCF	astrocyte	astrocytic glia	1	1_2	1	75	single-ended	4184370	https://encode-public.s3.amazonaws.com/2020/05/01/9a723517-cdaa-4053-b576-051c71338533/ENCFF545OBJ.fastq.gz	6464032618e59b44a24727b0bb6ea80b	ENCSR730VRY
ENCSR461VHZ	ENCFF198SPA	CTCF	astrocyte	astrocytic glia	1	1_2	1	75	single-ended	4213590	https://encode-public.s3.amazonaws.com/2020/05/01/400d4a76-319b-4828-a083-d7551950c2d8/ENCFF198SPA.fastq.gz	314d3920949f940d7777268a80615821	ENCSR730VRY
ENCSR461VHZ	ENCFF426NZW	CTCF	astrocyte	astrocytic glia	1	1_2	1	75	single-ended	4282929	https://encode-public.s3.amazonaws.com/2020/05/01/423430a7-4ea4-49ba-b4a7-4b9bc740a3a2/ENCFF426NZW.fastq.gz	86acfdea2d3b19f1ca88a3ac936755c5	ENCSR730VRY
ENCSR461VHZ	ENCFF059YWU	CTCF	astrocyte	astrocytic glia	1	1_1	1	75	single-ended	4711934	https://encode-public.s3.amazonaws.com/2020/05/01/f35ef56f-a693-4fb3-957d-338d8c6d8a53/ENCFF059YWU.fastq.gz	7c33b774163bb33f25fe79710ab0e118	ENCSR730VRY
ENCSR461VHZ	ENCFF641PTH	CTCF	astrocyte	astrocytic glia	1	1_2	1	75	single-ended	4216731	https://encode-public.s3.amazonaws.com/2020/05/01/ef72fe0f-3089-4b4d-8ca4-3e00d7e488d7/ENCFF641PTH.fastq.gz	ccf4e45b830c7f89c0757889f2ab786e	ENCSR730VRY
ENCSR461VHZ	ENCFF617KMB	CTCF	astrocyte	astrocytic glia	1	1_1	1	75	single-ended	4684526	https://encode-public.s3.amazonaws.com/2020/05/01/732a6b22-7062-40f2-959d-e9ab84358589/ENCFF617KMB.fastq.gz	5d50fc14b6859a624ef76643b87c6e59	ENCSR730VRY
ENCSR461VHZ	ENCFF514PBH	CTCF	astrocyte	astrocytic glia	1	1_1	1	75	single-ended	4696511	https://encode-public.s3.amazonaws.com/2020/05/01/e7539839-af07-47cc-b328-2ac9f1375751/ENCFF514PBH.fastq.gz	7ad1f549d8fb4087ce5006d2ffb2cb98	ENCSR730VRY
ENCSR762PCG	ENCFF385KCF	CTCF	subcutaneous adipose tissue	panniculus adiposus (tela subcutanea),subcutaneous fat layer,fatty layer of subcutaneous tissue,panniculus adiposus telae subcutaneae,hypodermis fat layer	1	1_1	2	100	paired-ended	17386651	https://encode-public.s3.amazonaws.com/2016/04/24/b52c54b9-ed75-4344-badf-11f36371e4e4/ENCFF385KCF.fastq.gz	fa56fec20040e2d051700470d6c37c8e	ENCSR078CBW
ENCSR762PCG	ENCFF897CNI	CTCF	subcutaneous adipose tissue	panniculus adiposus (tela subcutanea),subcutaneous fat layer,fatty layer of subcutaneous tissue,panniculus adiposus telae subcutaneae,hypodermis fat layer	1	1_1	1	100	paired-ended	17386651	https://encode-public.s3.amazonaws.com/2016/04/24/6af370f6-56eb-41cd-906d-f7772895acba/ENCFF897CNI.fastq.gz	b342f0dc9acc82b00bac3d200741dddc	ENCSR078CBW
ENCSR833FWC	ENCFF229DMT	CTCF	transverse colon	colon transversum	1	1_1	2	100	paired-ended	59270719	https://encode-public.s3.amazonaws.com/2016/04/24/16ecc4ae-6251-4eb7-a463-9e93583aa8e4/ENCFF229DMT.fastq.gz	1eb661813307c6ab1be6be2048c7f0c2	ENCSR799YAO
ENCSR833FWC	ENCFF262KPJ	CTCF	transverse colon	colon transversum	1	1_1	1	100	paired-ended	59270719	https://encode-public.s3.amazonaws.com/2016/04/24/da3a8089-654b-4823-95ed-52a750a12e4c/ENCFF262KPJ.fastq.gz	9c151169f691a452e6954c495346bad7	ENCSR799YAO
ENCSR769WKR	ENCFF028SIJ	CTCF	transverse colon	colon transversum	1	1_1	1	100	paired-ended	19479630	https://encode-public.s3.amazonaws.com/2016/04/24/ab631745-677a-4e8a-93c6-4d8db77bbaca/ENCFF028SIJ.fastq.gz	ef0002643af62ddeed7f2c71b45f2462	ENCSR567EKU
ENCSR769WKR	ENCFF659QDJ	CTCF	transverse colon	colon transversum	1	1_1	2	100	paired-ended	19479630	https://encode-public.s3.amazonaws.com/2016/04/24/2ae4fc2c-955a-464f-a160-8682ab6eda16/ENCFF659QDJ.fastq.gz	5b76520fe90ffe80338b0bb3cf78045d	ENCSR567EKU
ENCSR261VAS	ENCFF137VYP	CTCF	smooth muscle cell	SMCs,myocytes, smooth muscle,smooth muscle fiber	1	1_1	1	76	single-ended	35141942	https://encode-public.s3.amazonaws.com/2016/04/11/d412ce6d-8e45-4e95-84da-39d86be5ca3a/ENCFF137VYP.fastq.gz	40d694ccb144ba8ef15a722afb545fa0	ENCSR729MRJ
ENCSR261VAS	ENCFF968YZD	CTCF	smooth muscle cell	SMCs,myocytes, smooth muscle,smooth muscle fiber	2	2_1	1	76	single-ended	36308325	https://encode-public.s3.amazonaws.com/2016/04/12/9f7785f5-a673-46d8-bf6b-9a71249857ed/ENCFF968YZD.fastq.gz	cd0bd7ff1870fe471aeb3bb5bc340877	ENCSR729MRJ
ENCSR611HGB	ENCFF307IXQ	CTCF	GM23338		1	1_1	1	76	single-ended	7239770	https://encode-public.s3.amazonaws.com/2020/05/01/49b9e62c-aa71-47c3-aa6e-ba41c7834688/ENCFF307IXQ.fastq.gz	fbedd2b86b9d82c46474aae9c9053585	ENCSR866FCH
ENCSR611HGB	ENCFF579BBU	CTCF	GM23338		1	1_1	1	76	single-ended	7222633	https://encode-public.s3.amazonaws.com/2020/05/01/12d0b783-7df1-4b3c-b192-4fb6634dbe48/ENCFF579BBU.fastq.gz	51c945228a78350ab6afb23b4e1c68e6	ENCSR866FCH
ENCSR611HGB	ENCFF462EAR	CTCF	GM23338		1	1_2	1	75	single-ended	7665744	https://encode-public.s3.amazonaws.com/2020/05/01/043ca27c-ec35-45d0-9f70-d03066eec8c4/ENCFF462EAR.fastq.gz	2c15dba1e7d3af828afd15a6d161fcdd	ENCSR866FCH
ENCSR611HGB	ENCFF938PHN	CTCF	GM23338		1	1_1	1	76	single-ended	7146683	https://encode-public.s3.amazonaws.com/2020/05/01/ddbff447-480e-4bff-b0b7-3b6965d197fb/ENCFF938PHN.fastq.gz	93115ed5e4151e10ef695192a6884d05	ENCSR866FCH
ENCSR611HGB	ENCFF717DRR	CTCF	GM23338		1	1_1	1	76	single-ended	7110789	https://encode-public.s3.amazonaws.com/2020/05/01/27c542f2-24d9-405b-b5cd-a888d1066e27/ENCFF717DRR.fastq.gz	037a0d441266db6285ae8f1f1319ae55	ENCSR866FCH
ENCSR611HGB	ENCFF950UAU	CTCF	GM23338		1	1_2	1	75	single-ended	7711141	https://encode-public.s3.amazonaws.com/2020/05/01/94963306-ca0f-4bc9-8aef-e8ab3b6422bd/ENCFF950UAU.fastq.gz	0a2523208c3f8fdccfbf3284fd8887fc	ENCSR866FCH
ENCSR611HGB	ENCFF967DUU	CTCF	GM23338		1	1_2	1	75	single-ended	7851685	https://encode-public.s3.amazonaws.com/2020/05/01/0d43c85f-4a08-427b-9fe1-80efe80f8e8e/ENCFF967DUU.fastq.gz	63fd1e4a42ab5a276e7f2f3f57fc6247	ENCSR866FCH
ENCSR611HGB	ENCFF722TRV	CTCF	GM23338		1	1_2	1	75	single-ended	7722206	https://encode-public.s3.amazonaws.com/2020/05/01/23d3f292-a5c5-4c4d-8d16-ded5b50edd24/ENCFF722TRV.fastq.gz	c8d2f7980cfcfb01c8019ebf0aacd23c	ENCSR866FCH
ENCSR798NVH	ENCFF262JDY	CTCF	uterus		1	1_1	1	100	paired-ended	57835972	https://encode-public.s3.amazonaws.com/2016/10/14/37562ac6-902d-476f-a91a-7b2010e6b737/ENCFF262JDY.fastq.gz	231f829bdc1cbe7ec446103be9731164	ENCSR224COZ
ENCSR798NVH	ENCFF829YZO	CTCF	uterus		1	1_1	2	100	paired-ended	57835972	https://encode-public.s3.amazonaws.com/2016/10/14/325d1607-bd97-4406-9690-d0f22353ea7a/ENCFF829YZO.fastq.gz	c668b41682509dfab7671bd87efaaa07	ENCSR224COZ
ENCSR618QYE	ENCFF865CRA	CTCF	stomach		1	1_1	2	100	paired-ended	26318759	https://encode-public.s3.amazonaws.com/2016/04/24/fc63705f-9e8c-43b9-8488-e5a220c2c694/ENCFF865CRA.fastq.gz	075001107e4b04fc2670f67ab0256cbc	ENCSR394BOP
ENCSR618QYE	ENCFF783HNP	CTCF	stomach		1	1_1	1	100	paired-ended	26318759	https://encode-public.s3.amazonaws.com/2016/04/24/4577cad3-bb3e-4aea-b4a1-2dd931c4ddb4/ENCFF783HNP.fastq.gz	52d668e561b3f23c7504f71290cc047b	ENCSR394BOP
ENCSR799GJD	ENCFF072QMD	CTCF	nephron progenitor cell		2	2_1	1	76	single-ended	5004630	https://encode-public.s3.amazonaws.com/2020/05/01/ef9004d1-7cf8-4408-b521-6401e9da40d8/ENCFF072QMD.fastq.gz	afc86ac7ddb59f3667db8dcc19436933	ENCSR795YGE
ENCSR799GJD	ENCFF107MZP	CTCF	nephron progenitor cell		1	1_1	1	76	single-ended	7341754	https://encode-public.s3.amazonaws.com/2020/05/01/0b6f7e9b-6963-414e-be6c-1125106aac00/ENCFF107MZP.fastq.gz	ca81f39c0c51fac3748a3d28e1b79bdd	ENCSR795YGE
ENCSR799GJD	ENCFF834MVO	CTCF	nephron progenitor cell		1	1_1	1	76	single-ended	7353735	https://encode-public.s3.amazonaws.com/2020/05/01/24e0ed05-2936-4bd1-97fe-a63117074ac7/ENCFF834MVO.fastq.gz	448aa762356c67e487c71029b9f628fe	ENCSR795YGE
ENCSR799GJD	ENCFF180JVX	CTCF	nephron progenitor cell		1	1_1	1	76	single-ended	7393271	https://encode-public.s3.amazonaws.com/2020/05/01/d4732eec-f0a2-4f41-b638-2196332a77ea/ENCFF180JVX.fastq.gz	9bac54fbffcc193d68c262e465cce758	ENCSR795YGE
ENCSR799GJD	ENCFF652BYC	CTCF	nephron progenitor cell		1	1_1	1	76	single-ended	7443369	https://encode-public.s3.amazonaws.com/2020/05/01/3f2917e4-8c42-4652-9261-dc3305cad17a/ENCFF652BYC.fastq.gz	e6158900178ee3b278c95b82b880e9d7	ENCSR795YGE
ENCSR799GJD	ENCFF302YPZ	CTCF	nephron progenitor cell		1	1_2	1	76	single-ended	4907952	https://encode-public.s3.amazonaws.com/2020/05/01/6f4c5c03-fc30-4ab9-9f17-f77f628f71cc/ENCFF302YPZ.fastq.gz	e9ce28cbf67439778cb49cb23a513b3e	ENCSR795YGE
ENCSR799GJD	ENCFF467SID	CTCF	nephron progenitor cell		2	2_1	1	76	single-ended	5029684	https://encode-public.s3.amazonaws.com/2020/05/01/f9bfb327-3fac-43ef-a466-77f49fb4b66a/ENCFF467SID.fastq.gz	9e9b7dd7ed68014221ee50c2534c7c10	ENCSR795YGE
ENCSR799GJD	ENCFF918HNZ	CTCF	nephron progenitor cell		2	2_1	1	76	single-ended	4930266	https://encode-public.s3.amazonaws.com/2020/05/01/f4f0fbb0-988f-4100-a5f9-b79b5e2b9b40/ENCFF918HNZ.fastq.gz	d30a5476571b139d22b84b97a7cca39c	ENCSR795YGE
ENCSR799GJD	ENCFF446SXJ	CTCF	nephron progenitor cell		2	2_2	1	76	single-ended	6336804	https://encode-public.s3.amazonaws.com/2020/05/01/62d4f9aa-d38c-45b4-915b-f876657f0994/ENCFF446SXJ.fastq.gz	ab0bc717780b4e3e58d230dc69941826	ENCSR795YGE
ENCSR799GJD	ENCFF837ZOM	CTCF	nephron progenitor cell		2	2_2	1	76	single-ended	6238676	https://encode-public.s3.amazonaws.com/2020/05/01/16079b02-f2e0-44ef-b751-d90d5fd96061/ENCFF837ZOM.fastq.gz	712a7a7e23ed49c6fe84bcfd688da7ae	ENCSR795YGE
ENCSR799GJD	ENCFF759NTB	CTCF	nephron progenitor cell		1	1_2	1	76	single-ended	4881162	https://encode-public.s3.amazonaws.com/2020/05/01/80ded321-31c5-4a56-9ca5-830c401bb046/ENCFF759NTB.fastq.gz	322cb34053976ccea233780addb3fb09	ENCSR795YGE
ENCSR799GJD	ENCFF277WCG	CTCF	nephron progenitor cell		2	2_2	1	76	single-ended	6380046	https://encode-public.s3.amazonaws.com/2020/05/01/280d0013-53b9-4a6f-a4ae-20581b845a44/ENCFF277WCG.fastq.gz	338c54d1f579f8f301c051869a92b67a	ENCSR795YGE
ENCSR799GJD	ENCFF543ETE	CTCF	nephron progenitor cell		1	1_2	1	76	single-ended	4811374	https://encode-public.s3.amazonaws.com/2020/05/01/1ab50cbf-00dc-4808-a452-728a6b188e2e/ENCFF543ETE.fastq.gz	4937e1c288589a98abb2cd0b3004eb7f	ENCSR795YGE
ENCSR799GJD	ENCFF657CDA	CTCF	nephron progenitor cell		2	2_2	1	76	single-ended	6252008	https://encode-public.s3.amazonaws.com/2020/05/01/c4894548-b09c-4025-b5bb-1871522c0c8e/ENCFF657CDA.fastq.gz	7a75ad867d0c674d5b2f9f723bff8af0	ENCSR795YGE
ENCSR799GJD	ENCFF051ERA	CTCF	nephron progenitor cell		2	2_1	1	76	single-ended	4946800	https://encode-public.s3.amazonaws.com/2020/05/01/6cff410d-5817-45f2-a7fa-1b811f64c9e0/ENCFF051ERA.fastq.gz	f8602d4100a9a969d42dbeca06acb4a0	ENCSR795YGE
ENCSR799GJD	ENCFF017APN	CTCF	nephron progenitor cell		1	1_2	1	76	single-ended	4802634	https://encode-public.s3.amazonaws.com/2020/05/01/0325efac-b5e9-4d4d-8865-b0e4c116b373/ENCFF017APN.fastq.gz	df0d3cd73f1545fc2d3a7ed77493ff39	ENCSR795YGE
ENCSR619IUE	ENCFF082XMZ	CTCF	bipolar neuron		2	2_1	1	50	single-ended	49210707	https://encode-public.s3.amazonaws.com/2016/07/31/6838a8c6-6c75-442f-9fcc-2512d4a14d85/ENCFF082XMZ.fastq.gz	bd7647e36f43aceea44b537837ea01e6	ENCSR170WVI,ENCSR138PGW
ENCSR619IUE	ENCFF638ZSQ	CTCF	bipolar neuron		1	1_1	1	50	single-ended	31675146	https://encode-public.s3.amazonaws.com/2016/07/31/6caf7259-571d-4cfd-87e7-9c80d272f545/ENCFF638ZSQ.fastq.gz	c1ce882458544b321351ba94cfbeb8cb	ENCSR170WVI,ENCSR138PGW
ENCSR195POA	ENCFF634INB	CTCF	lower lobe of left lung	left lower lobe,lobus inferior pulmonis sinistri,inferior lobe of left lung,left lower lobe of lung,left lung caudal lobe,lobus inferior (pulmo sinister)	1	1_1	1	76	single-ended	6021762	https://encode-public.s3.amazonaws.com/2020/05/01/cd3db2be-bc6d-4c36-aa0d-53292330fcf6/ENCFF634INB.fastq.gz	6872a520167bc06eece546e3c17205c0	ENCSR089ZLR
ENCSR195POA	ENCFF417CSD	CTCF	lower lobe of left lung	left lower lobe,lobus inferior pulmonis sinistri,inferior lobe of left lung,left lower lobe of lung,left lung caudal lobe,lobus inferior (pulmo sinister)	1	1_1	1	76	single-ended	6021991	https://encode-public.s3.amazonaws.com/2020/05/01/9a01d51e-02da-4223-bb66-181d25b4a292/ENCFF417CSD.fastq.gz	1ebad57fa6a5c457249d3a749e5f75f3	ENCSR089ZLR
ENCSR195POA	ENCFF982OFD	CTCF	lower lobe of left lung	left lower lobe,lobus inferior pulmonis sinistri,inferior lobe of left lung,left lower lobe of lung,left lung caudal lobe,lobus inferior (pulmo sinister)	1	1_1	1	76	single-ended	6038253	https://encode-public.s3.amazonaws.com/2020/05/01/5639d121-7fdd-4f4c-bd5d-fb73aa91a858/ENCFF982OFD.fastq.gz	7766cf1fee412cac2855f05c96782d9d	ENCSR089ZLR
ENCSR195POA	ENCFF132FOC	CTCF	lower lobe of left lung	left lower lobe,lobus inferior pulmonis sinistri,inferior lobe of left lung,left lower lobe of lung,left lung caudal lobe,lobus inferior (pulmo sinister)	1	1_1	1	76	single-ended	6123129	https://encode-public.s3.amazonaws.com/2020/05/01/f129444c-0203-45e0-bda8-1d5839ea95c8/ENCFF132FOC.fastq.gz	698788b075fa1307e0e8341dc92631fc	ENCSR089ZLR
ENCSR195POA	ENCFF016RCL	CTCF	lower lobe of left lung	left lower lobe,lobus inferior pulmonis sinistri,inferior lobe of left lung,left lower lobe of lung,left lung caudal lobe,lobus inferior (pulmo sinister)	1	1_2	1	76	single-ended	6657613	https://encode-public.s3.amazonaws.com/2020/05/01/7f26390e-84f8-43fa-83dd-b789d9d0d10a/ENCFF016RCL.fastq.gz	afd6e33bee81062a256ca63e6cc28365	ENCSR089ZLR
ENCSR195POA	ENCFF988QJA	CTCF	lower lobe of left lung	left lower lobe,lobus inferior pulmonis sinistri,inferior lobe of left lung,left lower lobe of lung,left lung caudal lobe,lobus inferior (pulmo sinister)	1	1_2	1	76	single-ended	6756573	https://encode-public.s3.amazonaws.com/2020/05/01/68b683f7-6076-4232-b760-1bf857016933/ENCFF988QJA.fastq.gz	22463c6e793d31b755e471cace8059b1	ENCSR089ZLR
ENCSR195POA	ENCFF397FQR	CTCF	lower lobe of left lung	left lower lobe,lobus inferior pulmonis sinistri,inferior lobe of left lung,left lower lobe of lung,left lung caudal lobe,lobus inferior (pulmo sinister)	1	1_2	1	76	single-ended	6644342	https://encode-public.s3.amazonaws.com/2020/05/01/6e6cc0dd-334e-4d1f-8093-b04442991984/ENCFF397FQR.fastq.gz	01b349c147df6e7d0d2e09e2e5508b3d	ENCSR089ZLR
ENCSR195POA	ENCFF513BKP	CTCF	lower lobe of left lung	left lower lobe,lobus inferior pulmonis sinistri,inferior lobe of left lung,left lower lobe of lung,left lung caudal lobe,lobus inferior (pulmo sinister)	1	1_2	1	76	single-ended	6594616	https://encode-public.s3.amazonaws.com/2020/05/01/56dede2a-a773-4f3a-920e-87c1744aff55/ENCFF513BKP.fastq.gz	3ef5b5a0951d8497c70a3ee3d1f8c1f5	ENCSR089ZLR
ENCSR899JSO	ENCFF981LZA	CTCF	adrenal gland	glandula suprarenalis,glandula adrenalis	1	1_1	2	100	paired-ended	29246388	https://encode-public.s3.amazonaws.com/2016/10/26/6bc47988-6513-4dcf-bc3f-e19dc62cc07b/ENCFF981LZA.fastq.gz	82edfd9e6829661bad0a540c5591a13c	ENCSR091EBM
ENCSR899JSO	ENCFF448IBU	CTCF	adrenal gland	glandula suprarenalis,glandula adrenalis	1	1_1	1	100	paired-ended	29246388	https://encode-public.s3.amazonaws.com/2016/10/26/ab6fc8ef-b9f1-4244-a333-8e5ebacf0665/ENCFF448IBU.fastq.gz	398cf4c2a8088ccf1bc5d936510c4f4d	ENCSR091EBM
ENCSR505RTK	ENCFF294GNA	CTCF	heart right ventricle	right ventricle of heart,right ventricle,cardiac right ventricle	1	1_2	1	76	single-ended	6016075	https://encode-public.s3.amazonaws.com/2020/05/01/05cf2bfb-7538-427c-99eb-bee12c4214ea/ENCFF294GNA.fastq.gz	5a13c4472747885b90f1cd1fd70c972e	ENCSR519UXW
ENCSR505RTK	ENCFF711YUG	CTCF	heart right ventricle	right ventricle of heart,right ventricle,cardiac right ventricle	1	1_1	1	76	single-ended	5166618	https://encode-public.s3.amazonaws.com/2020/05/01/284b5333-77cd-4682-afc9-a205adcb68b9/ENCFF711YUG.fastq.gz	a7836b4040e66b13d4e744d90780787d	ENCSR519UXW
ENCSR505RTK	ENCFF079JCM	CTCF	heart right ventricle	right ventricle of heart,right ventricle,cardiac right ventricle	1	1_2	1	76	single-ended	5942629	https://encode-public.s3.amazonaws.com/2020/05/01/433b105f-a78f-43de-a382-08cbe83d3850/ENCFF079JCM.fastq.gz	aef069b1ebe8022222ce126a6954cafc	ENCSR519UXW
ENCSR505RTK	ENCFF321PKC	CTCF	heart right ventricle	right ventricle of heart,right ventricle,cardiac right ventricle	1	1_1	1	76	single-ended	5347772	https://encode-public.s3.amazonaws.com/2020/05/01/c05d387f-7c94-4419-8048-0ddfb691ff5c/ENCFF321PKC.fastq.gz	9318bcbdee0c13a3dc3b90b5d87174b7	ENCSR519UXW
ENCSR505RTK	ENCFF760KXB	CTCF	heart right ventricle	right ventricle of heart,right ventricle,cardiac right ventricle	1	1_1	1	76	single-ended	5292030	https://encode-public.s3.amazonaws.com/2020/05/01/80d7aec6-ec9d-44d8-b6b2-ab1da5c8d839/ENCFF760KXB.fastq.gz	9553d39bb450172c8f3986ba2f1481ea	ENCSR519UXW
ENCSR505RTK	ENCFF648WPB	CTCF	heart right ventricle	right ventricle of heart,right ventricle,cardiac right ventricle	1	1_2	1	76	single-ended	5817627	https://encode-public.s3.amazonaws.com/2020/05/01/b160a148-680b-4f8d-895d-09fb0ff449ab/ENCFF648WPB.fastq.gz	e470966611de9639cd36b97e5b4c1106	ENCSR519UXW
ENCSR505RTK	ENCFF785NTX	CTCF	heart right ventricle	right ventricle of heart,right ventricle,cardiac right ventricle	1	1_1	1	76	single-ended	5181676	https://encode-public.s3.amazonaws.com/2020/05/01/d47de7e8-9855-418b-aca8-21317fa5ac51/ENCFF785NTX.fastq.gz	beaf25c887128a03e1041aaf88acf875	ENCSR519UXW
ENCSR505RTK	ENCFF261GIK	CTCF	heart right ventricle	right ventricle of heart,right ventricle,cardiac right ventricle	1	1_2	1	76	single-ended	5828560	https://encode-public.s3.amazonaws.com/2020/05/01/0e1987a5-233a-4d60-b52c-6a4b3410c8cb/ENCFF261GIK.fastq.gz	8c6ba4418fce9171f8ff7ed3c1bd4c55	ENCSR519UXW
ENCSR163ULN	ENCFF370VKY	CTCF	HFFc6	HFF-hTERT clone 6	2	2_1	1	75	single-ended	5257570	https://encode-public.s3.amazonaws.com/2020/05/01/01df3d8b-9773-4a0f-8c74-f441042afe49/ENCFF370VKY.fastq.gz	12ed26eb6c923740a6579d24a758232a	ENCSR542JNY
ENCSR163ULN	ENCFF024DOG	CTCF	HFFc6	HFF-hTERT clone 6	2	2_2	1	75	single-ended	7240535	https://encode-public.s3.amazonaws.com/2020/05/01/ff62c492-ad21-4576-a1c5-5dc898a4b015/ENCFF024DOG.fastq.gz	824b1ae29a319a47881c177a8f810e0a	ENCSR542JNY
ENCSR163ULN	ENCFF107ILP	CTCF	HFFc6	HFF-hTERT clone 6	1	1_1	1	75	single-ended	5321316	https://encode-public.s3.amazonaws.com/2020/05/01/b5c31178-b9f3-4a0b-98f9-59fe28aa6cb9/ENCFF107ILP.fastq.gz	da8bc9331299986cd36a94eddd6d4fe9	ENCSR542JNY
ENCSR163ULN	ENCFF781ZPY	CTCF	HFFc6	HFF-hTERT clone 6	1	1_1	1	75	single-ended	5338556	https://encode-public.s3.amazonaws.com/2020/05/01/f02f741a-caf4-436f-98f1-9fdbcfd855e2/ENCFF781ZPY.fastq.gz	87c82072af3f5be7a707e53f42672d13	ENCSR542JNY
ENCSR163ULN	ENCFF688GOT	CTCF	HFFc6	HFF-hTERT clone 6	2	2_1	1	75	single-ended	5094717	https://encode-public.s3.amazonaws.com/2020/05/01/1afe82d2-01a2-4367-813e-37a405a36ee9/ENCFF688GOT.fastq.gz	5f56de87fe095881f64d603b69bd4615	ENCSR542JNY
ENCSR163ULN	ENCFF903WSZ	CTCF	HFFc6	HFF-hTERT clone 6	2	2_2	1	75	single-ended	7096971	https://encode-public.s3.amazonaws.com/2020/05/01/47362e5a-b3da-44b2-839a-86ecdac03c46/ENCFF903WSZ.fastq.gz	39a3cde1de164e242f5ecde5a559b1a4	ENCSR542JNY
ENCSR163ULN	ENCFF847UIO	CTCF	HFFc6	HFF-hTERT clone 6	1	1_2	1	75	single-ended	7251187	https://encode-public.s3.amazonaws.com/2020/05/01/77b52ded-fcfa-45de-a2b5-8a922514712f/ENCFF847UIO.fastq.gz	3e068f547dfeea85ba61ddec19ac33bd	ENCSR542JNY
ENCSR163ULN	ENCFF165UXD	CTCF	HFFc6	HFF-hTERT clone 6	1	1_2	1	75	single-ended	7112764	https://encode-public.s3.amazonaws.com/2020/05/01/b13e61e8-a7bc-41ce-b12a-8772a98cbb1d/ENCFF165UXD.fastq.gz	a4b26995d9e7bd2f37dc5009b21729fd	ENCSR542JNY
ENCSR163ULN	ENCFF596TPI	CTCF	HFFc6	HFF-hTERT clone 6	2	2_1	1	75	single-ended	5151224	https://encode-public.s3.amazonaws.com/2020/05/01/634af5aa-69fe-4232-bc46-171db360bc70/ENCFF596TPI.fastq.gz	5cacc150413e42225018de7c7da3c6be	ENCSR542JNY
ENCSR163ULN	ENCFF722NMA	CTCF	HFFc6	HFF-hTERT clone 6	1	1_1	1	75	single-ended	5454625	https://encode-public.s3.amazonaws.com/2020/05/01/86765892-2c33-4991-be08-1964e65d3b7e/ENCFF722NMA.fastq.gz	b50b018aac69d6f480235be8f4cfbc62	ENCSR542JNY
ENCSR163ULN	ENCFF225DXA	CTCF	HFFc6	HFF-hTERT clone 6	2	2_1	1	75	single-ended	5134738	https://encode-public.s3.amazonaws.com/2020/05/01/594160ba-7cd1-4b36-90a5-40e9ffafe69c/ENCFF225DXA.fastq.gz	b6633cc9e0ff36db383d750bdd6b8e8b	ENCSR542JNY
ENCSR163ULN	ENCFF748HUZ	CTCF	HFFc6	HFF-hTERT clone 6	1	1_2	1	75	single-ended	7107367	https://encode-public.s3.amazonaws.com/2020/05/01/e4eb7326-5639-4c79-8c37-34bdfc40ab76/ENCFF748HUZ.fastq.gz	80f6f06c02b90d9c6e675e390b8a6d1e	ENCSR542JNY
ENCSR163ULN	ENCFF831LBE	CTCF	HFFc6	HFF-hTERT clone 6	1	1_1	1	75	single-ended	5287102	https://encode-public.s3.amazonaws.com/2020/05/01/1d0bf700-a6bf-41f1-bc8c-68527b6686bb/ENCFF831LBE.fastq.gz	c84e97228ee39cf8fac0cc3159d1a081	ENCSR542JNY
